,dT,Res ra,Res dec,Res az,Res alt,Base Ra,Base Dec,Base Az,Base Alt,Snakes,UTC
453,365,-15471.953070238715,8284.959192238906,-11535.751262680913,12543.80458003296,296.48407246300405,-52.19218319994374,135.00959609597888,35.07113483892883,4,2023-03-17 08:12:50
454,386,0.7771284940872647,1.2374150428030362,-392.66777886069804,3554.5134451027793,296.48407246300405,-52.19218319994374,135.00959609597888,35.07113483892883,4,2023-03-17 08:13:11
455,395,0.5373936577143468,1.6473862819680107,-401.1248732489207,3636.2368740638317,296.48407246300405,-52.19218319994374,135.00959609597888,35.07113483892883,4,2023-03-17 08:13:20
456,404,0.7616772907113045,1.379511002735967,-408.695883140922,3717.9745631783135,296.48407246300405,-52.19218319994374,135.00959609597888,35.07113483892883,4,2023-03-17 08:13:29
457,0,0.0,0.0,0.0,0.0,313.94729853364294,-50.149890117449544,134.9951970303225,25.080741594257123,5,2023-03-17 08:14:02
458,9,-0.07179476658620842,-0.48870000257750235,-28.50863856833712,81.60099105316334,313.94729853364294,-50.149890117449544,134.9951970303225,25.080741594257123,5,2023-03-17 08:14:11
459,18,-0.5414220519469382,-0.1545580989784412,-57.98348006510423,163.34349340056775,313.94729853364294,-50.149890117449544,134.9951970303225,25.080741594257123,5,2023-03-17 08:14:20
460,39,-16772.40908707863,6556.828070056698,-10614.04175286898,8990.70855665732,313.94729853364294,-50.149890117449544,134.9951970303225,25.080741594257123,5,2023-03-17 08:14:41
461,48,-16772.30284025975,6556.716704419603,-10640.687720597067,9076.01628006261,313.94729853364294,-50.149890117449544,134.9951970303225,25.080741594257123,5,2023-03-17 08:14:50
462,57,-16771.52702219969,6557.204035360491,-10667.877795906645,9160.939079269692,313.94729853364294,-50.149890117449544,134.9951970303225,25.080741594257123,5,2023-03-17 08:14:59
463,78,0.8093556592029927,0.4393231484328908,-252.73761864883681,711.4642170750769,313.94729853364294,-50.149890117449544,134.9951970303225,25.080741594257123,5,2023-03-17 08:15:20
464,87,-0.05865843470473919,0.32579675794295326,-281.5241664156247,793.5643262701035,313.94729853364294,-50.149890117449544,134.9951970303225,25.080741594257123,5,2023-03-17 08:15:29
465,96,0.33915601713943033,0.2777284919034173,-310.1921291495728,875.2138447123883,313.94729853364294,-50.149890117449544,134.9951970303225,25.080741594257123,5,2023-03-17 08:15:38
466,116,1133.0777088026707,-12569.64304765433,13214.173713291086,4017.9997193321283,313.94729853364294,-50.149890117449544,134.9951970303225,25.080741594257123,5,2023-03-17 08:15:58
467,125,1132.955326765341,-12569.437338618656,13189.322463001805,4094.1502378314112,313.94729853364294,-50.149890117449544,134.9951970303225,25.080741594257123,5,2023-03-17 08:16:07
468,134,1132.4440294853957,-12569.334551436881,13164.505772593726,4170.6857179517,313.94729853364294,-50.149890117449544,134.9951970303225,25.080741594257123,5,2023-03-17 08:16:16
469,155,1.0059336367021388,0.9829803954488625,-502.5909766682503,1422.596684815194,313.94729853364294,-50.149890117449544,134.9951970303225,25.080741594257123,5,2023-03-17 08:16:37
470,164,1.355461304592609,0.6758482077600547,-530.6523600057972,1504.2094256421194,313.94729853364294,-50.149890117449544,134.9951970303225,25.080741594257123,5,2023-03-17 08:16:46
471,173,0.7351811769922278,1.298256145889809,-560.0371875570318,1586.6388289129163,313.94729853364294,-50.149890117449544,134.9951970303225,25.080741594257123,5,2023-03-17 08:16:55
472,193,14116.956149536372,-8757.13217610529,11547.399007292779,-3895.7802704824317,313.94729853364294,-50.149890117449544,134.9951970303225,25.080741594257123,5,2023-03-17 08:17:15
473,202,14116.8461190779,-8756.740608429855,11517.78224202684,-3818.3367980593957,313.94729853364294,-50.149890117449544,134.9951970303225,25.080741594257123,5,2023-03-17 08:17:24
474,211,14117.08341672429,-8756.884189019882,11489.054859666987,-3741.5100513640114,313.94729853364294,-50.149890117449544,134.9951970303225,25.080741594257123,5,2023-03-17 08:17:33
475,232,1.9744633036907544,1.5530616694633181,-748.4120409777233,2130.2952826426576,313.94729853364294,-50.149890117449544,134.9951970303225,25.080741594257123,5,2023-03-17 08:17:54
476,241,2.1375109020254968,1.8032681552142549,-776.8929338345401,2212.2030310610967,313.94729853364294,-50.149890117449544,134.9951970303225,25.080741594257123,5,2023-03-17 08:18:03
477,250,2.09328853156876,1.3929635536811702,-804.5694699514229,2294.1152980555644,313.94729853364294,-50.149890117449544,134.9951970303225,25.080741594257123,5,2023-03-17 08:18:12
478,270,-5859.136836752737,-12015.053686995094,10990.971634704238,9210.18649265107,313.94729853364294,-50.149890117449544,134.9951970303225,25.080741594257123,5,2023-03-17 08:18:32
479,279,-5859.4892839875,-12015.203611526482,10968.805712169751,9287.39646791582,313.94729853364294,-50.149890117449544,134.9951970303225,25.080741594257123,5,2023-03-17 08:18:41
480,288,-5859.11235317285,-12014.801311874306,10946.112960356004,9364.33328289047,313.94729853364294,-50.149890117449544,134.9951970303225,25.080741594257123,5,2023-03-17 08:18:50
481,309,2.0973961161644183,1.5770905938751412,-991.5175229905913,2840.258977735138,313.94729853364294,-50.149890117449544,134.9951970303225,25.080741594257123,5,2023-03-17 08:19:11
482,318,2.6733529665307287,1.7971200941076404,-1019.5785087803642,2922.00512116693,313.94729853364294,-50.149890117449544,134.9951970303225,25.080741594257123,5,2023-03-17 08:19:20
483,327,2.3008428940784142,2.1193539210059953,-1047.856464122708,3004.1574452961186,313.94729853364294,-50.149890117449544,134.9951970303225,25.080741594257123,5,2023-03-17 08:19:29
484,348,-12828.831491912479,-9528.63691945816,6944.911473611069,13369.429545283421,313.94729853364294,-50.149890117449544,134.9951970303225,25.080741594257123,5,2023-03-17 08:19:50
485,357,-12828.387691046213,-9528.714437885395,6924.175130197853,13447.837333834641,313.94729853364294,-50.149890117449544,134.9951970303225,25.080741594257123,5,2023-03-17 08:19:59
486,366,-12828.711791900809,-9528.58331833462,6902.925665749182,13527.413939481234,313.94729853364294,-50.149890117449544,134.9951970303225,25.080741594257123,5,2023-03-17 08:20:08
487,387,2.8466677467349655,2.2687863401870345,-1235.1424710108972,3557.9772220204077,313.94729853364294,-50.149890117449544,134.9951970303225,25.080741594257123,5,2023-03-17 08:20:29
488,395,2.993644962361941,2.295745305397645,-1262.6771894452418,3639.8194326855873,313.94729853364294,-50.149890117449544,134.9951970303225,25.080741594257123,5,2023-03-17 08:20:37
489,404,3.023881373906079,2.2053295063898304,-1290.1163712994162,3721.8978786255648,313.94729853364294,-50.149890117449544,134.9951970303225,25.080741594257123,5,2023-03-17 08:20:46
490,0,0.0,0.0,0.0,0.0,272.72008992276915,19.8962073416903,44.30638303822605,25.565082814960352,6,2023-03-17 08:24:36
491,9,-0.07760153710023587,1.3497984030337307,-107.69664661271747,79.48762889371466,272.72008992276915,19.8962073416903,44.30638303822605,25.565082814960352,6,2023-03-17 08:24:45
492,18,0.2610792760606273,1.9113616696927238,-214.55783127790085,159.28385891340753,272.72008992276915,19.8962073416903,44.30638303822605,25.565082814960352,6,2023-03-17 08:24:54
493,39,13127.228342187618,2465.548201154709,7944.707806639374,-9597.495605842516,272.72008992276915,19.8962073416903,44.30638303822605,25.565082814960352,6,2023-03-17 08:25:15
494,47,13127.572401380326,2465.6990980232904,7844.496064847221,-9514.52836585032,272.72008992276915,19.8962073416903,44.30638303822605,25.565082814960352,6,2023-03-17 08:25:23
495,56,13127.26078899318,2465.7202073536255,7743.801631744759,-9431.068025115153,272.72008992276915,19.8962073416903,44.30638303822605,25.565082814960352,6,2023-03-17 08:25:32
496,77,2.03209915705429,0.6650156797590512,-933.9218494037709,700.7219524064724,272.72008992276915,19.8962073416903,44.30638303822605,25.565082814960352,6,2023-03-17 08:25:53
497,86,1.4021856577983272,2.413768984649778,-1042.8086105136288,779.8169713649045,272.72008992276915,19.8962073416903,44.30638303822605,25.565082814960352,6,2023-03-17 08:26:02
498,95,2.4560315536973576,0.9193808630115541,-1147.941295608598,860.2292875276078,272.72008992276915,19.8962073416903,44.30638303822605,25.565082814960352,6,2023-03-17 08:26:11
499,116,-5157.720253217417,-11614.730870394713,2722.71928246698,13114.968903602454,272.72008992276915,19.8962073416903,44.30638303822605,25.565082814960352,6,2023-03-17 08:26:32
500,125,-5157.007737631147,-11614.577509704639,2609.32435047865,13196.801126920709,272.72008992276915,19.8962073416903,44.30638303822605,25.565082814960352,6,2023-03-17 08:26:41
501,134,-5157.258128379385,-11613.607461254127,2494.5075410104096,13278.50890087876,272.72008992276915,19.8962073416903,44.30638303822605,25.565082814960352,6,2023-03-17 08:26:50
502,155,2.5221455658311243,1.2492261803686233,-1879.3126961083374,1403.3898961315842,272.72008992276915,19.8962073416903,44.30638303822605,25.565082814960352,6,2023-03-17 08:27:11
503,164,2.9801951847503005,2.033571482304808,-1987.3100512235824,1482.2974538255849,272.72008992276915,19.8962073416903,44.30638303822605,25.565082814960352,6,2023-03-17 08:27:20
504,173,2.7486395969390287,2.1270901314494495,-2095.451748717568,1562.1202853967675,272.72008992276915,19.8962073416903,44.30638303822605,25.565082814960352,6,2023-03-17 08:27:29
505,194,571.7906370747187,-12578.989059541842,7242.183888378585,11022.089594556224,272.72008992276915,19.8962073416903,44.30638303822605,25.565082814960352,6,2023-03-17 08:27:50
506,203,571.6924326866092,-12578.779555377987,7131.715419540248,11104.983120807723,272.72008992276915,19.8962073416903,44.30638303822605,25.565082814960352,6,2023-03-17 08:27:59
507,212,572.0084982634944,-12579.109178590386,7021.969094954889,11187.950549048119,272.72008992276915,19.8962073416903,44.30638303822605,25.565082814960352,6,2023-03-17 08:28:08
508,233,3.574864745883133,1.6394333788127824,-2822.165929654221,2097.676185062782,272.72008992276915,19.8962073416903,44.30638303822605,25.565082814960352,6,2023-03-17 08:28:29
509,242,4.086550736383288,1.8370485186551377,-2930.0202765352196,2176.471040609239,272.72008992276915,19.8962073416903,44.30638303822605,25.565082814960352,6,2023-03-17 08:28:38
510,251,4.225766345484772,2.1481248731674896,-3038.6094784608217,2255.5710563554994,272.72008992276915,19.8962073416903,44.30638303822605,25.565082814960352,6,2023-03-17 08:28:47
511,272,1963.0924731072355,-12453.568047641187,7333.857394525168,10783.56974059574,272.72008992276915,19.8962073416903,44.30638303822605,25.565082814960352,6,2023-03-17 08:29:08
512,280,1964.093579058499,-12454.035460879772,7224.5729810533785,10866.599836585832,272.72008992276915,19.8962073416903,44.30638303822605,25.565082814960352,6,2023-03-17 08:29:16
513,289,1963.763610269234,-12454.010061427041,7113.312631708479,10950.381599264576,272.72008992276915,19.8962073416903,44.30638303822605,25.565082814960352,6,2023-03-17 08:29:25
514,310,4.624819187711182,3.4181238573779638,-3768.556547164067,2786.060680774703,272.72008992276915,19.8962073416903,44.30638303822605,25.565082814960352,6,2023-03-17 08:29:46
515,319,4.638520778894417,3.2305721368430795,-3877.240321622975,2865.191334246818,272.72008992276915,19.8962073416903,44.30638303822605,25.565082814960352,6,2023-03-17 08:29:55
516,328,4.370187602671649,3.550770187432306,-3986.2897564013138,2943.846476282677,272.72008992276915,19.8962073416903,44.30638303822605,25.565082814960352,6,2023-03-17 08:30:04
517,349,9657.24271378217,8717.503123032513,-2726.0475489431483,-9320.023489179996,272.72008992276915,19.8962073416903,44.30638303822605,25.565082814960352,6,2023-03-17 08:30:25
518,358,9657.355562993644,8717.903098868555,-2828.636429901158,-9241.202126107137,272.72008992276915,19.8962073416903,44.30638303822605,25.565082814960352,6,2023-03-17 08:30:34
519,367,9657.343132201298,8718.073235229043,-2931.3190058950768,-9162.091425136101,272.72008992276915,19.8962073416903,44.30638303822605,25.565082814960352,6,2023-03-17 08:30:43
520,388,5.3776151652527915,3.5113418676615993,-4727.304893624185,3478.8243653777654,272.72008992276915,19.8962073416903,44.30638303822605,25.565082814960352,6,2023-03-17 08:31:04
521,397,5.627969925740217,2.8263554577577565,-4835.580389729452,3557.5237247265973,272.72008992276915,19.8962073416903,44.30638303822605,25.565082814960352,6,2023-03-17 08:31:13
522,406,6.071759965925594,4.085748840233805,-4945.4557244622465,3634.790436064773,272.72008992276915,19.8962073416903,44.30638303822605,25.565082814960352,6,2023-03-17 08:31:22
523,0,0.0,0.0,0.0,0.0,268.71335142501033,12.197893287675468,44.93006275339964,35.07049533764033,7,2023-03-17 08:31:55
524,9,0.6504875413611444,-0.931083870112559,-123.06662577043994,81.60983488922682,268.71335142501033,12.197893287675468,44.93006275339964,35.07049533764033,7,2023-03-17 08:32:04
525,18,1.0652759225649788,-1.140855889298109,-247.69607211263747,163.2155061483985,268.71335142501033,12.197893287675468,44.93006275339964,35.07049533764033,7,2023-03-17 08:32:13
526,38,4375.6704650677875,-11850.081132630921,12935.193789771492,6695.421813752626,268.71335142501033,12.197893287675468,44.93006275339964,35.07049533764033,7,2023-03-17 08:32:33
527,47,4376.0229770721935,-11849.87240237851,12810.947671302545,6781.213152544666,268.71335142501033,12.197893287675468,44.93006275339964,35.07049533764033,7,2023-03-17 08:32:42
528,56,4376.22849744987,-11850.291467731598,12685.254535298915,6868.728607422728,268.71335142501033,12.197893287675468,44.93006275339964,35.07049533764033,7,2023-03-17 08:32:51
529,77,1.1279843379725207,-0.7966742922128844,-1080.8901913066677,703.906708966818,268.71335142501033,12.197893287675468,44.93006275339964,35.07049533764033,7,2023-03-17 08:33:12
530,86,0.9262943349312991,-0.9435294428961072,-1205.8146392371555,784.8328557781173,268.71335142501033,12.197893287675468,44.93006275339964,35.07049533764033,7,2023-03-17 08:33:21
531,95,1.4726411611945878,-0.1686355881687973,-1331.176222668867,864.7609116940572,268.71335142501033,12.197893287675468,44.93006275339964,35.07049533764033,7,2023-03-17 08:33:30
532,116,-11807.838127807758,-5032.743122335769,-9296.529947779147,12085.524292930888,268.71335142501033,12.197893287675468,44.93006275339964,35.07049533764033,7,2023-03-17 08:33:51
533,124,-11808.405732674215,-5034.172065266452,-9430.876054316434,12164.63319177687,268.71335142501033,12.197893287675468,44.93006275339964,35.07049533764033,7,2023-03-17 08:33:59
534,133,-11807.773536618402,-5032.925131499126,-9565.691482646722,12240.580317800235,268.71335142501033,12.197893287675468,44.93006275339964,35.07049533764033,7,2023-03-17 08:34:08
535,155,2.308442356206797,0.07874917316641472,-2181.462142891365,1410.554043329816,268.71335142501033,12.197893287675468,44.93006275339964,35.07049533764033,7,2023-03-17 08:34:30
536,163,2.481886735859007,-0.2647541948874732,-2306.3352682413124,1490.7928165909084,268.71335142501033,12.197893287675468,44.93006275339964,35.07049533764033,7,2023-03-17 08:34:38
537,172,2.168596757655905,0.05304553960243652,-2432.7715751493683,1571.0877199669824,268.71335142501033,12.197893287675468,44.93006275339964,35.07049533764033,7,2023-03-17 08:34:47
538,193,12197.802608493272,-4067.4007844428806,11654.80271896225,-2728.3670213746404,268.71335142501033,12.197893287675468,44.93006275339964,35.07049533764033,7,2023-03-17 08:35:08
539,202,12199.955682118503,-4065.8191101301545,11534.953998591875,-2644.5087870385523,268.71335142501033,12.197893287675468,44.93006275339964,35.07049533764033,7,2023-03-17 08:35:17
540,211,12199.404212541094,-4065.5314243877838,11414.773522899404,-2558.793553442692,268.71335142501033,12.197893287675468,44.93006275339964,35.07049533764033,7,2023-03-17 08:35:26
541,232,2.9327615273132324,-0.24672361573934154,-3279.517851749716,2109.2154387141645,268.71335142501033,12.197893287675468,44.93006275339964,35.07049533764033,7,2023-03-17 08:35:47
542,241,2.8962035243011996,-0.32415385402444485,-3406.9312393316013,2189.82770539981,268.71335142501033,12.197893287675468,44.93006275339964,35.07049533764033,7,2023-03-17 08:35:56
543,250,3.013372724672081,-0.2670477794865178,-3533.792432376069,2269.8157173132927,268.71335142501033,12.197893287675468,44.93006275339964,35.07049533764033,7,2023-03-17 08:36:05
544,270,4006.13619982214,-11973.759445687587,9396.784166956902,9267.906112148781,268.71335142501033,12.197893287675468,44.93006275339964,35.07049533764033,7,2023-03-17 08:36:25
545,279,4006.075561441321,-11973.36104599692,9269.298572215292,9352.540621006628,268.71335142501033,12.197893287675468,44.93006275339964,35.07049533764033,7,2023-03-17 08:36:34
546,288,4006.4871278287683,-11973.501296183209,9142.819584986133,9437.097793176943,268.71335142501033,12.197893287675468,44.93006275339964,35.07049533764033,7,2023-03-17 08:36:43
547,309,2.656155561635387,0.3389665170693945,-4384.004779289816,2802.928481018543,268.71335142501033,12.197893287675468,44.93006275339964,35.07049533764033,7,2023-03-17 08:37:04
548,318,3.1061483354051234,-0.005624423781114274,-4510.4043893000635,2882.3356673293206,268.71335142501033,12.197893287675468,44.93006275339964,35.07049533764033,7,2023-03-17 08:37:13
549,327,3.011705968492606,0.6380372206187701,-4638.398003140002,2961.388465675671,268.71335142501033,12.197893287675468,44.93006275339964,35.07049533764033,7,2023-03-17 08:37:22
550,347,-9137.383994001357,8884.49436207591,-20226.17848784952,1213.2177431777932,268.71335142501033,12.197893287675468,44.93006275339964,35.07049533764033,7,2023-03-17 08:37:42
551,356,-9137.358617598784,8884.554720034625,-20356.655913561288,1286.0493570130075,268.71335142501033,12.197893287675468,44.93006275339964,35.07049533764033,7,2023-03-17 08:37:51
552,365,-9137.060444028317,8884.137409459543,-20486.990192852383,1359.278144278724,268.71335142501033,12.197893287675468,44.93006275339964,35.07049533764033,7,2023-03-17 08:38:00
553,386,4.30890469217502,-0.3867823993950026,-5493.869588216186,3493.776903045307,268.71335142501033,12.197893287675468,44.93006275339964,35.07049533764033,7,2023-03-17 08:38:21
554,395,3.8481731251522433,0.09641430193099154,-5622.470426814229,3572.6053114892097,268.71335142501033,12.197893287675468,44.93006275339964,35.07049533764033,7,2023-03-17 08:38:30
555,404,4.496759942480821,0.7324781119052659,-5751.124846378036,3651.1666532162108,268.71335142501033,12.197893287675468,44.93006275339964,35.07049533764033,7,2023-03-17 08:38:39
556,0,0.0,0.0,0.0,0.0,264.2755925720112,4.347345279537865,44.916968909755674,45.06550765277213,8,2023-03-17 08:39:12
557,9,0.15379922533611534,0.488355399751228,-149.08865390272865,80.74589677248127,264.2755925720112,4.347345279537865,44.916968909755674,45.06550765277213,8,2023-03-17 08:39:21
558,17,-0.3322260007962541,-0.05664583822486691,-297.82304122888377,162.47988208369577,264.2755925720112,4.347345279537865,44.916968909755674,45.06550765277213,8,2023-03-17 08:39:29
559,39,-7842.045065921457,-9870.790487033295,-917.4910132214222,12953.532830384736,264.2755925720112,4.347345279537865,44.916968909755674,45.06550765277213,8,2023-03-17 08:39:51
560,48,-7842.3596303193335,-9870.764197259396,-1079.3080657365806,13035.165748162959,264.2755925720112,4.347345279537865,44.916968909755674,45.06550765277213,8,2023-03-17 08:40:00
561,56,-7842.110895499968,-9870.416156113544,-1240.0409809596454,13115.70730138142,264.2755925720112,4.347345279537865,44.916968909755674,45.06550765277213,8,2023-03-17 08:40:08
562,78,-0.49159437562593666,0.39023459030573804,-1314.5939592466448,712.5912955992703,264.2755925720112,4.347345279537865,44.916968909755674,45.06550765277213,8,2023-03-17 08:40:30
563,87,0.31464719577343203,-0.03957006485677539,-1463.3413668710346,793.2014273819732,264.2755925720112,4.347345279537865,44.916968909755674,45.06550765277213,8,2023-03-17 08:40:39
564,95,0.34019280985830846,0.22659276577314813,-1613.6159277048705,873.633489304072,264.2755925720112,4.347345279537865,44.916968909755674,45.06550765277213,8,2023-03-17 08:40:47
565,116,-10291.984906568814,-7288.151478736091,-7649.5840067192685,13051.842698667599,264.2755925720112,4.347345279537865,44.916968909755674,45.06550765277213,8,2023-03-17 08:41:08
566,125,-10292.354216231934,-7289.256746286657,-7812.332080200835,13131.106445514166,264.2755925720112,4.347345279537865,44.916968909755674,45.06550765277213,8,2023-03-17 08:41:17
567,134,-10291.523123772185,-7288.176482382897,-7975.574594550247,13207.769234607636,264.2755925720112,4.347345279537865,44.916968909755674,45.06550765277213,8,2023-03-17 08:41:26
568,155,0.9359100188476077,0.4732017698771074,-2631.2080775466798,1416.9149976475353,264.2755925720112,4.347345279537865,44.916968909755674,45.06550765277213,8,2023-03-17 08:41:47
569,164,0.9218988200927924,0.4941556066260233,-2782.1020925064486,1497.0040960159877,264.2755925720112,4.347345279537865,44.916968909755674,45.06550765277213,8,2023-03-17 08:41:56
570,173,1.2016116251515996,0.6217049596607183,-2933.716553551727,1577.21392490148,264.2755925720112,4.347345279537865,44.916968909755674,45.06550765277213,8,2023-03-17 08:42:05
571,194,-12558.56697720601,-1326.0518633989286,-17020.788932717467,10143.661184709066,264.2755925720112,4.347345279537865,44.916968909755674,45.06550765277213,8,2023-03-17 08:42:26
572,203,-12558.42971639588,-1325.8679968990102,-17185.759243504155,10217.92272485527,264.2755925720112,4.347345279537865,44.916968909755674,45.06550765277213,8,2023-03-17 08:42:35
573,212,-12558.881055583857,-1325.7157270603811,-17350.813004524676,10292.129412472403,264.2755925720112,4.347345279537865,44.916968909755674,45.06550765277213,8,2023-03-17 08:42:44
574,233,1.7290440056740408,0.33274952743909125,-3952.6062997113686,2114.3855368327736,264.2755925720112,4.347345279537865,44.916968909755674,45.06550765277213,8,2023-03-17 08:43:05
575,241,2.154769220601338,0.6613210006683801,-4104.424716017084,2193.4709370001938,264.2755925720112,4.347345279537865,44.916968909755674,45.06550765277213,8,2023-03-17 08:43:13
576,250,1.9992564176845917,0.5841871929881393,-4256.458685278048,2273.0509328959556,264.2755925720112,4.347345279537865,44.916968909755674,45.06550765277213,8,2023-03-17 08:43:22
577,271,3519.30789640121,12100.541545025928,-10671.531835259879,-9358.827416018887,264.2755925720112,4.347345279537865,44.916968909755674,45.06550765277213,8,2023-03-17 08:43:43
578,280,3519.3976587951056,12100.44385894923,-10816.623693827416,-9282.01095689399,264.2755925720112,4.347345279537865,44.916968909755674,45.06550765277213,8,2023-03-17 08:43:52
579,289,3519.5578119892616,12100.374477508924,-10962.607791609304,-9204.875973166712,264.2755925720112,4.347345279537865,44.916968909755674,45.06550765277213,8,2023-03-17 08:44:01
580,310,2.892992449733356,1.296406465145239,-5291.858164742959,2810.1056019561697,264.2755925720112,4.347345279537865,44.916968909755674,45.06550765277213,8,2023-03-17 08:44:22
581,319,2.3982480488939473,1.220521875637104,-5445.064564938136,2889.3044692921535,264.2755925720112,4.347345279537865,44.916968909755674,45.06550765277213,8,2023-03-17 08:44:31
582,328,3.0303864586585405,1.4808940378198798,-5597.485857357017,2967.550111972474,264.2755925720112,4.347345279537865,44.916968909755674,45.06550765277213,8,2023-03-17 08:44:40
583,349,-9872.271592949073,-7848.598161367165,-10970.320100921035,15299.848306465568,264.2755925720112,4.347345279537865,44.916968909755674,45.06550765277213,8,2023-03-17 08:45:01
584,358,-9872.206566128512,-7848.234110794891,-11138.406553743434,15376.742100848867,264.2755925720112,4.347345279537865,44.916968909755674,45.06550765277213,8,2023-03-17 08:45:10
585,367,-9870.454003411123,-7849.562802208304,-11302.036922046496,15453.518293469418,264.2755925720112,4.347345279537865,44.916968909755674,45.06550765277213,8,2023-03-17 08:45:19
586,388,3.3383052719727857,1.767560905337362,-6644.352507478365,3503.4485083454656,264.2755925720112,4.347345279537865,44.916968909755674,45.06550765277213,8,2023-03-17 08:45:40
587,397,3.9197304561184865,1.5490433582083796,-6797.527892142842,3581.6868833377157,264.2755925720112,4.347345279537865,44.916968909755674,45.06550765277213,8,2023-03-17 08:45:49
588,406,4.902130850086905,1.5675851416290243,-6950.619850841099,3659.4619833748256,264.2755925720112,4.347345279537865,44.916968909755674,45.06550765277213,8,2023-03-17 08:45:58
592,0,0.0,0.0,0.0,0.0,256.52965995771973,-4.186128136916805,40.30791852549811,57.689551002342775,9,2023-03-17 08:47:09
593,9,0.4840560043930964,0.019854976373423483,-205.64151148560654,74.25549626441921,256.52965995771973,-4.186128136916805,40.30791852549811,57.689551002342775,9,2023-03-17 08:47:18
594,18,0.7544700169319185,0.18786328664859298,-412.11320431094975,148.46228945086466,256.52965995771973,-4.186128136916805,40.30791852549811,57.689551002342775,9,2023-03-17 08:47:27
598,78,22242.953368823124,10175.354314751155,19043.992719895643,-20665.09163647392,256.52965995771973,-4.186128136916805,40.30791852549811,57.689551002342775,9,2023-03-17 08:48:27
599,87,22242.81739683047,10175.492820006792,18873.308304830727,-20582.778653295787,256.52965995771973,-4.186128136916805,40.30791852549811,57.689551002342775,9,2023-03-17 08:48:36
600,96,22243.239226825608,10175.387598859148,18703.60057521968,-20500.778408554503,256.52965995771973,-4.186128136916805,40.30791852549811,57.689551002342775,9,2023-03-17 08:48:45
604,156,21604.152899243105,10910.26893360912,15985.08416145833,-20133.417147134885,256.52965995771973,-4.186128136916805,40.30791852549811,57.689551002342775,9,2023-03-17 08:49:45
605,165,21603.881664436587,10910.158700040418,15812.11155935069,-20051.914219180806,256.52965995771973,-4.186128136916805,40.30791852549811,57.689551002342775,9,2023-03-17 08:49:54
606,174,21604.15003364169,10910.242046937305,15639.596628335701,-19971.021662316074,256.52965995771973,-4.186128136916805,40.30791852549811,57.689551002342775,9,2023-03-17 08:50:03
610,234,274.7858231658711,-1159.514062113663,-3851.816001611047,2748.8817980596023,256.52965995771973,-4.186128136916805,40.30791852549811,57.689551002342775,9,2023-03-17 08:51:03
611,242,274.73360515514287,-1159.6705269662923,-4064.4931783566703,2821.9107644592127,256.52965995771973,-4.186128136916805,40.30791852549811,57.689551002342775,9,2023-03-17 08:51:11
612,251,274.85245193777246,-1159.950650786023,-4277.006059899111,2894.8574114844914,256.52965995771973,-4.186128136916805,40.30791852549811,57.689551002342775,9,2023-03-17 08:51:20
616,311,-196.37325920452895,1794.123321114337,-9497.395253496765,1144.918405425105,256.52965995771973,-4.186128136916805,40.30791852549811,57.689551002342775,9,2023-03-17 08:52:20
617,320,-196.2056936017916,1794.1458989713785,-9710.310980127975,1215.1330562470775,256.52965995771973,-4.186128136916805,40.30791852549811,57.689551002342775,9,2023-03-17 08:52:29
618,329,-196.72241957234746,1794.6360849771693,-9925.37701568919,1285.337271545629,256.52965995771973,-4.186128136916805,40.30791852549811,57.689551002342775,9,2023-03-17 08:52:38
622,0,0.0,0.0,0.0,0.0,255.56953413557454,-11.413568272746444,44.86478771027977,65.05636021375858,10,2023-03-17 08:53:50
623,8,0.13510800301901327,0.010720791032525767,-242.9612939967427,81.22059523659573,255.56953413557454,-11.413568272746444,44.86478771027977,65.05636021375858,10,2023-03-17 08:53:58
624,17,0.30904923277148555,0.3982607793695081,-486.34250799963183,161.8752289431086,255.56953413557454,-11.413568272746444,44.86478771027977,65.05636021375858,10,2023-03-17 08:54:07
625,39,-12605.035865476224,-2441.878163437118,-22473.785321521937,9590.508168210574,255.56953413557454,-11.413568272746444,44.86478771027977,65.05636021375858,10,2023-03-17 08:54:29
626,48,-12603.985014607963,-2441.2009217924274,-22763.624965974548,9662.228657320247,255.56953413557454,-11.413568272746444,44.86478771027977,65.05636021375858,10,2023-03-17 08:54:38
627,56,-12603.987880289696,-2442.290777872255,-23049.797771740366,9734.90965580395,255.56953413557454,-11.413568272746444,44.86478771027977,65.05636021375858,10,2023-03-17 08:54:46
628,77,0.7817220543074654,0.5935837878439543,-2141.350170321135,707.4991372368402,255.56953413557454,-11.413568272746444,44.86478771027977,65.05636021375858,10,2023-03-17 08:55:07
629,86,0.6101172354533446,0.36590971929229,-2387.3525286861395,788.0491068723302,255.56953413557454,-11.413568272746444,44.86478771027977,65.05636021375858,10,2023-03-17 08:55:16
630,95,0.7679412733750723,0.8750555487637257,-2634.4046529065963,867.7800469750366,255.56953413557454,-11.413568272746444,44.86478771027977,65.05636021375858,10,2023-03-17 08:55:25
631,117,5483.884147823073,-11403.922945060449,25212.615560452672,6115.190023128298,255.56953413557454,-11.413568272746444,44.86478771027977,65.05636021375858,10,2023-03-17 08:55:47
632,125,5484.606707379862,-11404.783859547088,24982.137934109534,6205.994869210912,255.56953413557454,-11.413568272746444,44.86478771027977,65.05636021375858,10,2023-03-17 08:55:55
